imageName,bbox,X1,Y1,X2,Y2,image_width,image_height
img_673,ANE,86,0,184,44,1280,720
img_673,swatch,572,94,660,126,1280,720
img_673,###,597,134,648,151,1280,720
img_673,###,592,144,648,163,1280,720
img_673,###,66,0,152,48,1280,720
img_673,ROBINSONS,1050,85,1279,198,1280,720
img_673,SALE,780,232,874,312,1280,720
img_673,###,414,131,452,163,1280,720
img_673,###,504,191,552,216,1280,720
img_673,###,1076,183,1132,205,1280,720
img_674,SAKAE,618,199,707,245,1280,720
img_674,SUSHI,704,170,801,223,1280,720
img_675,ALL,84,193,153,280,1280,720
img_675,BLOUSES,86,279,213,360,1280,720
img_675,###,88,354,130,398,1280,720
img_675,$1990,105,355,220,447,1280,720
img_675,sant,155,175,200,285,1280,720
img_675,###,303,85,391,150,1280,720
img_675,###,958,0,991,28,1280,720
img_676,DBS,695,210,721,231,1280,720
img_676,Giant,510,199,555,231,1280,720
img_676,TOAST,167,212,247,241,1280,720
img_676,###,247,211,295,238,1280,720
img_676,food,181,60,265,159,1280,720
img_676,###,250,95,325,194,1280,720
img_677,###,562,45,593,57,1280,720
img_677,###,516,53,540,65,1280,720
img_677,###,1020,193,1034,207,1280,720
img_677,###,1032,190,1068,213,1280,720
img_677,###,1064,192,1113,213,1280,720
img_677,###,990,190,1021,211,1280,720
img_677,foodrepublic,792,29,920,120,1280,720
img_677,###,965,188,992,210,1280,720
img_677,###,350,42,372,65,1280,720
img_677,###,395,43,427,58,1280,720
img_677,###,424,43,445,56,1280,720
img_677,###,443,44,452,57,1280,720
img_677,###,449,44,474,58,1280,720
img_677,###,396,53,450,64,1280,720
img_677,###,515,42,552,56,1280,720
img_677,###,551,44,562,56,1280,720
img_677,###,538,54,576,67,1280,720
img_677,###,516,72,528,86,1280,720
img_677,###,527,73,556,87,1280,720
img_677,###,553,73,582,88,1280,720
img_677,###,198,138,223,154,1280,720
img_677,###,223,138,258,154,1280,720
img_677,###,260,136,292,153,1280,720
img_677,###,211,123,237,139,1280,720
img_677,###,236,124,258,138,1280,720
img_677,###,260,126,276,137,1280,720
img_677,###,212,153,230,170,1280,720
img_677,TOWN,229,154,276,170,1280,720
img_677,###,235,256,275,271,1280,720
img_677,###,273,255,299,270,1280,720
img_677,###,216,268,282,284,1280,720
img_678,ONSEN,500,192,756,305,1280,720
img_678,01-06,730,123,768,145,1280,720
img_678,###,874,162,911,187,1280,720
img_678,###,910,155,950,178,1280,720
img_678,###,942,141,1012,174,1280,720
img_678,###,890,170,945,200,1280,720
img_678,###,942,160,1010,188,1280,720
img_678,OSEN,609,325,672,345,1280,720
img_678,###,1030,76,1052,88,1280,720
img_679,RALPH,410,87,479,111,1280,720
img_679,LAUREN,488,86,563,105,1280,720
img_679,###,762,75,803,89,1280,720
img_679,LAUREN,807,70,852,88,1280,720
img_679,adidas,1047,20,1133,65,1280,720
img_679,CANS,1182,276,1197,322,1280,720
img_679,PLASTIC,1225,280,1241,345,1280,720
img_680,don't,262,12,504,170,1280,720
img_680,just,316,139,495,336,1280,720
img_680,run.,465,140,571,246,1280,720
img_680,glide,382,247,575,488,1280,720
img_680,our,471,517,519,597,1280,720
img_680,potential,507,436,581,557,1280,720
img_680,with,487,557,535,628,1280,720
img_680,###,517,421,618,576,1280,720
img_680,###,470,128,544,162,1280,720
img_680,###,514,34,566,60,1280,720
img_681,motherswork,977,203,1144,245,1280,720
img_681,###,1152,190,1204,211,1280,720
img_681,minds,1154,205,1204,224,1280,720
img_681,DISCOVER,848,86,952,125,1280,720
img_681,MORE,948,75,1013,111,1280,720
img_681,###,525,5,631,148,1280,720
img_681,###,497,520,598,627,1280,720
img_681,###,743,189,788,237,1280,720
img_681,notherswork,435,260,565,285,1280,720
img_682,motherswork,527,146,777,228,1280,720
img_682,###,772,128,844,158,1280,720
img_682,###,783,146,849,179,1280,720
img_682,###,996,94,1087,136,1280,720
img_683,###,1251,271,1269,288,1280,720
img_683,###,1203,245,1237,283,1280,720
img_683,DISCOVER,979,139,1072,165,1280,720
img_683,MORE,1067,133,1127,160,1280,720
img_683,crocs,1045,237,1127,264,1280,720
img_683,###,673,149,705,170,1280,720
img_683,###,632,142,678,167,1280,720
img_683,###,530,240,590,263,1280,720
img_683,PORE!,253,30,343,155,1280,720
img_683,###,1107,368,1166,386,1280,720
img_683,###,1168,361,1251,382,1280,720
img_683,###,923,423,988,443,1280,720
img_684,EXIT,497,47,582,110,1280,720
img_684,###,568,63,610,119,1280,720
img_684,###,603,75,642,130,1280,720
img_684,THE,632,90,680,147,1280,720
img_684,BAY,675,109,716,158,1280,720
img_684,###,986,181,1081,222,1280,720
img_684,###,296,392,365,415,1280,720
img_684,###,305,416,366,445,1280,720
img_685,Bleem,536,75,643,167,1280,720
img_685,crocs,1096,153,1202,191,1280,720
img_686,adidas,60,242,180,289,1280,720
img_686,don't,420,283,474,310,1280,720
img_686,just,423,304,461,325,1280,720
img_686,###,460,304,494,319,1280,720
img_686,###,425,319,470,345,1280,720
img_687,Dior,27,118,281,348,1280,720
img_687,###,1032,263,1058,286,1280,720
img_687,###,1026,241,1070,265,1280,720
img_688,###,188,447,235,525,1280,720
img_688,###,255,425,306,495,1280,720
img_688,###,323,407,369,469,1280,720
img_688,###,417,379,542,464,1280,720
img_688,###,835,87,874,132,1280,720
img_689,ARM,0,209,185,279,1280,720
img_689,###,0,279,15,299,1280,720
img_689,LOOKED,12,269,108,296,1280,720
img_689,###,105,264,140,286,1280,720
img_689,HOT,132,260,180,281,1280,720
img_689,Colum,591,121,712,175,1280,720
img_689,MINX,32,425,450,719,1280,720
img_689,###,484,404,575,472,1280,720
img_690,JACKET,327,342,475,408,1280,720
img_690,ENHANCED,288,0,439,29,1280,720
img_690,LIKE,184,347,296,412,1280,720
img_690,###,296,343,342,387,1280,720
img_690,DOWN,185,378,319,447,1280,720
img_690,DOWN,437,4,511,30,1280,720
img_690,###,189,427,259,482,1280,720
img_690,STEROIDS,264,375,462,457,1280,720
img_690,BUT,187,462,246,502,1280,720
img_690,IT'S,243,451,292,487,1280,720
img_690,LEGAL,287,429,364,477,1280,720
img_691,SEPHORA,435,418,620,472,1280,720
img_691,###,412,635,454,650,1280,720
img_691,###,1,555,50,612,1280,720
img_691,###,0,544,15,563,1280,720
img_692,###,279,511,289,542,1280,720
img_692,###,281,486,346,533,1280,720
img_692,###,466,226,535,298,1280,720
img_692,###,1105,194,1193,238,1280,720
img_692,CATS,254,362,334,460,1280,720
img_692,###,435,225,464,250,1280,720
img_692,###,277,449,329,478,1280,720
img_692,EXIT,15,193,70,235,1280,720
img_692,###,272,543,289,570,1280,720
img_692,###,284,523,315,564,1280,720
img_692,###,311,518,336,550,1280,720
img_692,###,266,615,292,651,1280,720
img_692,###,284,597,317,640,1280,720
img_692,###,400,414,441,431,1280,720
img_692,###,298,547,330,576,1280,720
img_693,MASTER,520,98,636,134,1280,720
img_693,CARD,634,104,715,136,1280,720
img_693,THEATRES,717,116,858,147,1280,720
img_693,BOX,606,133,675,168,1280,720
img_693,OFFICE,671,139,778,169,1280,720
img_694,PANDORA,189,459,287,514,1280,720
img_694,COACH,463,360,592,413,1280,720
img_694,###,1228,559,1278,592,1280,720
img_694,PORSCHE,1081,522,1227,585,1280,720
img_694,###,245,310,299,346,1280,720
img_694,###,200,299,240,333,1280,720
img_694,###,87,277,123,307,1280,720
img_694,###,39,269,79,299,1280,720
img_694,###,6,263,38,291,1280,720
img_694,###,1206,70,1279,103,1280,720
img_695,###,720,58,784,135,1280,720
img_695,SKATING,781,9,858,79,1280,720
img_695,HOTEL,497,53,548,85,1280,720
img_695,###,548,47,564,68,1280,720
img_695,SKYPARK,566,28,648,65,1280,720
img_695,CASINO,499,1,554,37,1280,720
img_695,###,495,68,545,96,1280,720
img_695,###,372,0,409,24,1280,720
img_695,HOTEL,547,60,584,81,1280,720
img_695,###,596,45,650,71,1280,720
img_695,###,584,58,594,72,1280,720
img_695,COACH,496,100,554,134,1280,720
img_695,TERMINAL,551,81,649,118,1280,720
img_695,###,801,120,817,149,1280,720
img_695,PRADA,263,288,315,305,1280,720
img_695,PRADA,0,288,49,304,1280,720
img_695,LOUIS,1076,282,1113,301,1280,720
img_695,VUITTON,1109,277,1167,300,1280,720
img_695,VUITTON,958,443,1013,465,1280,720
img_695,LOUIS,928,442,963,463,1280,720
img_695,###,752,433,786,457,1280,720
img_695,###,785,436,834,456,1280,720
img_695,###,788,298,831,314,1280,720
img_695,###,499,124,531,141,1280,720
img_695,###,530,113,582,133,1280,720
img_695,###,582,108,607,122,1280,720
img_696,TERMINAL,499,286,551,302,1280,720
img_696,PRADA,733,265,796,305,1280,720
img_696,CASINO,471,241,506,254,1280,720
img_696,HOTEL,468,263,499,276,1280,720
img_696,###,509,266,554,278,1280,720
img_696,PRADA,223,225,323,260,1280,720
img_696,COACH,464,285,500,297,1280,720
img_696,PRADA,13,211,102,247,1280,720
img_696,BVLGA,1219,374,1268,393,1280,720
img_696,###,1121,381,1154,390,1280,720
img_696,###,940,535,966,556,1280,720
img_696,###,941,558,964,575,1280,720
img_696,###,944,574,968,594,1280,720
img_696,###,891,619,945,635,1280,720
img_696,###,943,622,968,637,1280,720
img_697,VERSACE,962,302,1078,346,1280,720
img_697,VERSACE,817,562,925,638,1280,720
img_698,###,879,56,1037,96,1280,720
img_698,###,887,285,900,305,1280,720
img_698,ONE,888,250,921,274,1280,720
img_698,MAN,918,251,956,275,1280,720
img_698,ONE,887,268,921,290,1280,720
img_698,MACHINE,918,271,991,300,1280,720
img_698,###,1111,32,1158,72,1280,720
img_698,###,902,286,912,305,1280,720
img_698,###,912,287,927,307,1280,720
img_698,###,927,291,944,311,1280,720
img_698,###,81,102,144,138,1280,720
img_698,###,880,314,970,350,1280,720
img_698,###,1253,0,1278,14,1280,720
img_699,###,60,191,95,221,1280,720
img_699,###,217,326,253,355,1280,720
img_699,###,225,351,250,369,1280,720
img_699,GUCCI,317,279,388,320,1280,720
img_699,GUCCI,400,221,452,241,1280,720
img_699,###,584,172,630,198,1280,720
img_699,###,625,170,658,188,1280,720
img_700,GUCCI,0,92,216,233,1280,720
img_700,###,558,324,602,343,1280,720
img_700,###,681,351,720,374,1280,720
img_700,###,803,283,846,298,1280,720
img_700,###,582,278,615,285,1280,720
img_700,###,557,296,596,305,1280,720
img_700,###,481,282,522,296,1280,720
img_700,###,470,248,497,262,1280,720
img_700,###,477,303,522,318,1280,720
img_701,LEVEL,708,224,750,243,1280,720
img_701,###,707,243,746,280,1280,720
img_701,OPI,771,658,837,695,1280,720
img_701,###,603,651,643,711,1280,720
img_701,###,716,660,754,705,1280,720
img_702,ZARA,836,454,902,482,1280,720
img_702,TANG,1129,53,1182,82,1280,720
img_702,###,1044,536,1124,575,1280,720
img_702,roberto,707,154,748,184,1280,720
img_702,cavalli,743,145,785,176,1280,720
img_702,ZARA,720,437,767,461,1280,720
img_702,SHANGHAI,1039,66,1127,101,1280,720
img_702,###,1120,81,1146,100,1280,720
img_702,###,1075,88,1097,110,1280,720
img_702,###,1096,84,1119,104,1280,720
img_702,###,470,397,495,415,1280,720
img_702,###,542,202,590,223,1280,720
img_703,ACTION,389,61,503,164,1280,720
img_703,Hair,499,123,532,166,1280,720
img_703,###,526,128,579,186,1280,720
img_703,ISIS,690,264,722,284,1280,720
img_703,Doc,718,261,753,280,1280,720
img_704,SHOPPES,1070,298,1165,334,1280,720
img_704,THE,1030,304,1070,334,1280,720
img_704,###,764,239,828,275,1280,720
img_704,MORE,886,2,1260,215,1280,720
img_704,###,818,229,889,271,1280,720
img_704,###,975,157,1272,252,1280,720
img_704,###,889,215,980,263,1280,720
img_704,DISCOVER,690,106,920,257,1280,720
img_704,###,1165,309,1182,335,1280,720
img_704,MARINA,1062,330,1155,364,1280,720
img_704,###,1150,332,1200,364,1280,720
img_704,###,728,247,768,278,1280,720
img_704,###,710,254,733,280,1280,720
img_704,San,1197,331,1279,366,1280,720
img_704,INGAPO,1194,368,1278,393,1280,720
img_705,###,379,196,443,220,1280,720
img_705,HOTTIS,634,124,679,146,1280,720
img_705,Bon,335,158,416,209,1280,720
img_705,Appetit!,410,133,530,202,1280,720
img_705,CRATE,593,133,636,155,1280,720
img_705,CREAM,1009,77,1186,155,1280,720
img_705,THE,352,207,381,224,1280,720
img_705,ICE,915,109,1011,170,1280,720
img_705,###,440,192,457,208,1280,720
img_705,###,455,188,482,205,1280,720
img_705,###,478,179,529,201,1280,720
img_705,Quick,283,188,338,223,1280,720
img_705,###,291,204,339,235,1280,720
img_705,BIG,186,254,224,284,1280,720
img_706,###,995,560,1037,602,1280,720
img_706,CHA,1030,573,1093,623,1280,720
img_706,###,408,143,433,169,1280,720
img_706,###,968,554,987,582,1280,720
img_707,JIXIANG,464,81,531,137,1280,720
img_707,ZHAI,531,60,580,111,1280,720
img_707,###,450,4,544,103,1280,720
img_707,###,546,0,611,46,1280,720
img_708,BLUM,535,160,645,244,1280,720
img_708,###,645,139,694,213,1280,720
img_708,Co.,694,106,790,196,1280,720
img_709,###,17,81,162,248,1280,720
img_709,TOKYO,1060,65,1196,180,1280,720
img_709,OPTICAL,1114,103,1244,171,1280,720
img_709,###,592,146,614,160,1280,720
img_709,STA,1195,19,1279,114,1280,720
img_709,###,826,256,853,281,1280,720
img_709,###,1210,389,1279,401,1280,720
img_710,SUSHI,835,1,887,39,1280,720
img_710,Healthy,523,36,587,59,1280,720
img_710,Fresh,597,38,640,59,1280,720
img_710,Delicious,651,39,720,59,1280,720
img_710,###,562,147,642,214,1280,720
img_710,###,570,213,634,228,1280,720
img_710,###,377,246,414,258,1280,720
img_710,###,882,0,920,15,1280,720
img_711,HOPE,1095,118,1186,179,1280,720
img_711,###,811,190,954,269,1280,720
img_711,###,456,314,528,328,1280,720
img_711,###,530,310,576,324,1280,720
img_712,SANDS,1105,98,1194,125,1280,720
img_712,BAY,1048,109,1090,132,1280,720
img_712,MARINA,959,118,1040,142,1280,720
img_712,A-T,931,126,956,145,1280,720
img_712,SHOPPES,858,131,930,154,1280,720
img_712,THE,827,140,855,157,1280,720
img_713,CHANEL,732,138,778,209,1280,720
img_713,COURT,208,56,277,79,1280,720
img_713,###,541,106,552,116,1280,720
img_713,RESTAURANTS,243,13,352,47,1280,720
img_713,BRITY,187,3,243,27,1280,720
img_713,RESTAURANTS,404,105,520,131,1280,720
img_713,FOOD,137,47,202,71,1280,720
img_713,CASINO,128,137,207,166,1280,720
img_713,GUY,137,12,174,29,1280,720
img_713,###,174,18,217,34,1280,720
img_713,###,170,68,214,85,1280,720
img_713,HALANA,214,73,284,93,1280,720
img_713,###,491,491,542,511,1280,720
img_714,Dior,735,206,761,223,1280,720
img_714,THE,433,127,452,142,1280,720
img_714,###,564,137,690,166,1280,720
img_714,###,334,112,354,127,1280,720
img_714,VINCI:,353,113,392,133,1280,720
img_714,CATS,575,202,630,239,1280,720
img_714,SHAPING,391,121,435,139,1280,720
img_714,FUTURE,451,130,487,145,1280,720
img_714,GUCCI,372,368,523,409,1280,720
img_714,GUCCI,460,512,547,549,1280,720
img_714,GUCCI,745,468,801,496,1280,720
img_714,###,29,85,74,100,1280,720
img_714,###,30,73,76,86,1280,720
img_715,GARDENS,755,96,980,135,1280,720
img_715,###,1012,88,1080,121,1280,720
img_715,THE,1114,80,1238,118,1280,720
img_715,HUBLOT,509,218,599,260,1280,720
img_715,HUBLOT,79,105,150,147,1280,720
img_715,###,515,468,564,501,1280,720
img_715,AED,682,353,700,396,1280,720
img_716,HUBL,1064,30,1276,191,1280,720
img_716,###,698,242,727,272,1280,720
img_716,MARDIN,728,218,767,257,1280,720
img_716,###,173,303,456,342,1280,720
img_717,MONDIAL,760,54,978,187,1280,720
img_717,###,19,192,68,216,1280,720
img_717,###,70,202,168,240,1280,720
img_717,###,174,226,295,267,1280,720
img_718,###,1004,22,1049,41,1280,720
img_718,###,1049,16,1099,38,1280,720
img_718,SIQUEEN,691,128,747,145,1280,720
img_718,FOSSIL,522,306,616,332,1280,720
img_718,###,446,312,511,335,1280,720
img_718,STEVE,972,271,1023,292,1280,720
img_718,MADDEN,1028,265,1098,290,1280,720
img_718,CCI,0,154,52,177,1280,720
img_719,CONVENTION,11,146,260,179,1280,720
img_719,OMEGA,567,65,704,142,1280,720
img_719,OMEGA,789,140,929,198,1280,720
img_720,SALE,259,297,341,343,1280,720
img_720,###,522,0,642,97,1280,720
img_720,###,399,316,440,339,1280,720
img_721,MADDEN,1007,516,1120,556,1280,720
img_721,###,712,30,838,56,1280,720
img_721,JIMMY,995,202,1054,224,1280,720
img_721,STEVE,926,507,1004,544,1280,720
img_721,FOSSIL,359,449,459,487,1280,720
img_721,###,720,69,832,93,1280,720
img_721,GUCCI,31,266,90,293,1280,720
img_721,###,1057,202,1132,223,1280,720
img_721,###,760,17,786,35,1280,720
img_721,###,609,287,668,307,1280,720
img_721,###,936,604,969,646,1280,720
img_721,###,21,1,41,19,1280,720
img_722,Juicy,1196,305,1264,338,1280,720
img_722,GUESS,598,262,650,290,1280,720
img_722,###,718,282,745,301,1280,720
img_722,###,743,283,784,304,1280,720
img_722,GUCCI,675,140,722,160,1280,720
img_722,###,1231,79,1257,106,1280,720
img_723,50%,865,190,959,277,1280,720
img_723,OFF,862,277,926,365,1280,720
img_723,BANANA,786,464,909,579,1280,720
img_723,REPUBLIC,899,535,1128,700,1280,720
img_723,###,1074,39,1172,246,1280,720
img_723,###,1054,236,1183,418,1280,720
img_723,###,511,65,555,122,1280,720
img_723,###,1182,29,1279,242,1280,720
img_723,###,1189,251,1277,435,1280,720
img_723,###,310,91,380,113,1280,720
img_723,###,320,107,376,124,1280,720
img_723,###,317,121,373,137,1280,720
img_724,GUESS,296,172,462,218,1280,720
img_724,###,39,316,88,377,1280,720
img_724,###,87,310,112,356,1280,720
img_724,###,86,353,113,376,1280,720
img_724,###,193,238,265,259,1280,720
img_725,swatc,1136,195,1278,254,1280,720
img_725,BANANA,752,118,834,185,1280,720
img_725,###,689,430,722,460,1280,720
img_725,###,717,442,750,472,1280,720
img_725,###,621,373,639,398,1280,720
img_726,FOSSIL,370,162,517,202,1280,720
img_726,STEVE,836,168,879,194,1280,720
img_726,###,878,166,928,190,1280,720
img_726,QUEEN,546,15,594,31,1280,720
img_726,###,1061,144,1115,167,1280,720
img_726,###,322,274,343,288,1280,720
img_727,SALE,442,241,538,321,1280,720
img_727,CHARLES,502,180,580,215,1280,720
img_727,###,577,190,605,215,1280,720
img_727,###,606,190,641,219,1280,720
img_728,ROYAL,133,171,210,195,1280,720
img_728,SELANGOR,116,192,232,219,1280,720
img_728,###,42,305,71,328,1280,720
img_728,###,43,290,65,306,1280,720
img_729,Way,490,173,522,198,1280,720
img_729,out,520,171,548,196,1280,720
img_729,Ean,51,32,129,80,1280,720
img_729,###,102,11,171,52,1280,720
img_729,###,222,230,283,246,1280,720
img_729,###,0,213,49,245,1280,720
img_729,###,1071,72,1189,115,1280,720
img_729,###,1094,104,1196,147,1280,720
img_729,###,2,26,49,62,1280,720
img_729,###,0,0,90,31,1280,720
img_730,System,844,36,900,65,1280,720
img_730,map,901,31,943,57,1280,720
img_731,City,1147,143,1192,169,1280,720
img_731,Dine,371,201,421,215,1280,720
img_731,Esplanade,1108,175,1225,208,1280,720
img_731,###,1161,75,1193,104,1280,720
img_731,###,1195,83,1217,103,1280,720
img_731,Hall,1189,135,1246,165,1280,720
img_731,###,343,0,554,47,1280,720
img_731,###,292,203,352,218,1280,720
img_731,###,350,201,372,216,1280,720
img_731,###,333,213,411,230,1280,720
img_731,The,1233,171,1278,197,1280,720
img_731,###,1240,130,1275,159,1280,720
img_732,###,857,105,902,130,1280,720
img_732,###,471,205,533,217,1280,720
img_732,Dine,455,241,516,260,1280,720
img_732,smrt,410,257,503,271,1280,720
img_732,iae,475,199,546,211,1280,720
img_732,###,434,239,460,258,1280,720
img_732,Shop,362,238,438,258,1280,720
img_732,###,900,90,956,120,1280,720
img_732,###,854,115,927,146,1280,720
img_732,###,856,144,940,174,1280,720
img_732,###,857,155,986,192,1280,720
img_732,###,986,150,1027,171,1280,720
img_733,FLIGHT,709,6,825,46,1280,720
img_733,###,1093,218,1164,256,1280,720
img_734,$1.50,91,324,141,347,1280,720
img_735,###,624,76,669,136,1280,720
img_736,###,1110,390,1132,424,1280,720
img_736,###,915,266,980,297,1280,720
img_736,###,1126,371,1186,479,1280,720
img_736,###,1183,395,1216,448,1280,720
img_736,###,900,165,948,205,1280,720
img_736,BLOUSES,1091,295,1219,401,1280,720
img_736,ALL,1088,211,1153,290,1280,720
img_736,###,1101,370,1125,394,1280,720
img_736,###,1000,117,1023,156,1280,720
img_736,###,361,290,407,330,1280,720
img_736,###,1171,264,1209,304,1280,720
img_736,ant,1157,148,1223,258,1280,720
img_737,DOCKER,789,17,1039,197,1280,720
img_737,###,882,371,913,403,1280,720
img_737,###,909,369,930,392,1280,720
img_737,###,1052,192,1111,229,1280,720
img_737,###,1202,194,1252,231,1280,720
img_737,###,335,202,352,211,1280,720
img_737,###,147,303,177,338,1280,720
img_738,CONNECTION,225,186,311,241,1280,720
img_738,dENiZEN,614,241,663,258,1280,720
img_738,###,151,348,186,370,1280,720
img_738,###,40,101,82,120,1280,720
img_738,###,8,256,32,275,1280,720
img_738,###,149,103,175,118,1280,720
img_738,###,156,117,184,133,1280,720
img_738,###,25,371,76,389,1280,720
img_739,dENiZEN,382,276,441,293,1280,720
img_739,SALE,1050,319,1085,347,1280,720
img_739,###,1032,373,1063,415,1280,720
img_739,###,1056,374,1076,398,1280,720
img_739,OFF,1054,399,1071,415,1280,720
img_739,###,1214,280,1278,345,1280,720
img_739,SAL,1206,217,1274,268,1280,720
img_740,CITYLINK,949,239,1010,262,1280,720
img_740,###,356,282,383,302,1280,720
img_740,###,75,339,117,408,1280,720
img_741,###,11,110,90,194,1280,720
img_741,TOPS,15,321,72,341,1280,720
img_741,###,9,343,79,362,1280,720
img_741,19.90,19,363,82,403,1280,720
img_742,shu,875,416,946,461,1280,720
img_742,shu,913,366,974,405,1280,720
img_742,shu,874,205,941,241,1280,720
img_742,shu,877,233,966,281,1280,720
img_742,shu,867,278,932,313,1280,720
img_742,uemura,712,141,879,174,1280,720
img_742,shu,908,303,967,335,1280,720
img_742,shu,630,139,710,177,1280,720
img_742,shu,859,310,970,375,1280,720
img_742,shu,863,388,956,442,1280,720
img_742,shu,905,440,970,484,1280,720
img_742,###,737,412,779,424,1280,720
img_742,###,735,422,778,432,1280,720
img_742,###,458,268,511,280,1280,720
img_742,###,383,265,415,278,1280,720
img_742,###,395,202,440,244,1280,720
img_742,###,58,226,128,249,1280,720
img_742,###,14,211,100,231,1280,720
img_743,SALE,1,224,264,322,1280,720
img_743,TOPSHOP,53,333,199,365,1280,720
img_743,EXIT,403,152,444,174,1280,720
img_743,###,424,233,451,249,1280,720
img_743,TOPSHOP,490,201,558,218,1280,720
img_743,ZARA,566,200,610,215,1280,720
img_743,LOBBY A,510,225,574,243,1280,720
img_743,TOPSHOP,352,267,371,481,1280,720
img_743,TOPMAN,374,277,393,478,1280,720
img_744,TOPSHOP,140,105,338,690,1280,720
img_744,###,296,189,422,697,1280,720
img_744,###,541,458,572,486,1280,720
img_744,###,1154,134,1238,241,1280,720
img_744,###,1095,195,1162,275,1280,720
img_745,Dior,546,164,621,235,1280,720
img_745,(I),997,0,1076,66,1280,720
img_746,GEOX,839,219,977,326,1280,720
img_746,SALE,797,497,844,522,1280,720
img_746,###,796,548,840,566,1280,720
img_746,###,175,212,236,285,1280,720
img_746,###,224,252,275,317,1280,720
img_747,MORE,781,9,813,22,1280,720
img_747,###,903,3,920,16,1280,720
img_747,###,864,5,877,18,1280,720
img_747,###,875,4,883,18,1280,720
img_747,###,883,4,898,17,1280,720
img_747,SHOPS,813,7,850,20,1280,720
img_747,###,896,4,904,16,1280,720
img_747,###,934,3,952,17,1280,720
img_747,###,241,22,409,42,1280,720
img_747,###,284,6,379,22,1280,720
img_747,GEIGER,310,101,411,146,1280,720
img_747,KURT,178,92,306,150,1280,720
img_747,LONDON,281,167,368,202,1280,720
img_748,ZARA,74,230,193,301,1280,720
img_748,###,193,237,275,274,1280,720
img_749,ZARA,171,260,580,551,1280,720
img_749,ZARA,740,91,787,119,1280,720
img_749,###,547,239,584,258,1280,720
img_749,###,347,200,398,222,1280,720
img_750,ZALORA,1074,148,1199,178,1280,720
img_750,DIGITAL,757,353,813,371,1280,720
img_750,###,742,358,759,374,1280,720
img_750,off,732,337,790,358,1280,720
img_750,###,10,1,152,84,1280,720
img_750,###,723,361,743,373,1280,720
img_750,###,721,343,729,356,1280,720
img_750,###,791,336,818,350,1280,720
img_750,###,0,307,16,322,1280,720
img_751,OFFLINE,327,504,423,557,1280,720
img_751,FOSSI,1019,191,1097,224,1280,720
img_751,DIGITAL,375,521,458,573,1280,720
img_751,SHOPPING,459,492,548,541,1280,720
img_751,###,351,550,371,578,1280,720
img_751,SHOP,419,488,483,527,1280,720
img_751,WITH,276,557,347,604,1280,720
img_751,###,287,532,325,568,1280,720
img_751,###,549,472,611,513,1280,720
img_751,###,1012,164,1104,193,1280,720
img_751,###,1245,229,1277,246,1280,720
img_751,###,792,216,832,243,1280,720
img_751,###,172,289,356,339,1280,720
img_752,FOSSIC,112,202,237,243,1280,720
img_752,###,1206,412,1268,468,1280,720
img_753,tcc,369,395,435,441,1280,720
img_753,###,346,432,409,470,1280,720
img_753,###,413,427,445,456,1280,720
img_754,Pull,88,129,177,221,1280,720
img_754,and,165,188,227,250,1280,720
img_754,Bear,223,213,286,281,1280,720
img_754,tcc,940,328,1040,415,1280,720
img_754,promod,752,172,860,278,1280,720
img_754,SALE,796,456,830,488,1280,720
img_754,NOW!,796,484,831,515,1280,720
img_754,Enjoyd,924,404,1015,469,1280,720
img_754,###,1009,390,1082,459,1280,720
img_754,7698,1018,243,1158,294,1280,720
img_755,EXIT,605,147,651,180,1280,720
img_755,###,672,474,707,502,1280,720
img_755,###,799,472,831,547,1280,720
img_756,shka,885,91,971,161,1280,720
img_756,###,379,223,396,236,1280,720
img_756,###,293,224,320,237,1280,720
img_756,LOBBY,240,210,277,221,1280,720
img_756,###,275,209,286,221,1280,720
img_756,PATERSON,239,224,295,239,1280,720
img_756,###,219,227,239,239,1280,720
img_756,VICTORIA'S,535,212,655,247,1280,720
img_756,###,722,89,738,116,1280,720
img_756,###,656,207,695,236,1280,720
img_756,###,302,206,339,215,1280,720
img_756,###,313,214,332,220,1280,720
img_757,###,435,3,626,163,1280,720
img_757,SKE,554,245,613,542,1280,720
img_757,###,202,515,291,558,1280,720
img_758,EXIT,75,266,137,296,1280,720
img_758,KASE,1072,265,1223,318,1280,720
img_758,###,909,373,970,397,1280,720
img_758,strad,16,415,136,484,1280,720
img_759,STEVE,679,287,739,320,1280,720
img_759,MADDEN,747,282,833,314,1280,720
img_759,###,235,334,292,356,1280,720
img_759,###,672,222,825,255,1280,720
img_760,ALDO,677,68,1052,164,1280,720
img_760,ALDO,25,320,199,363,1280,720
img_760,###,188,278,318,360,1280,720
img_761,WHEELOCK,293,317,491,355,1280,720
img_761,PLACE,503,313,610,346,1280,720
img_761,LDO,1032,400,1116,422,1280,720
img_761,###,1009,366,1057,490,1280,720
img_762,PLACE,120,3,435,82,1280,720
img_762,###,787,488,892,573,1280,720
img_762,###,675,217,737,270,1280,720
img_762,###,2,0,77,92,1280,720
img_763,Calvin,687,236,765,305,1280,720
img_763,Klein,757,216,830,285,1280,720
img_763,###,721,282,792,313,1280,720
img_763,###,291,386,310,403,1280,720
img_763,###,3,384,38,403,1280,720
img_763,###,0,365,55,386,1280,720
img_764,Calvin,1050,82,1133,167,1280,720
img_764,Klein,1119,36,1207,126,1280,720
img_764,underwear,1087,110,1166,171,1280,720
